QSD DISCOVERY SPACE
 20.87912; 79.66963; 21.86046
 67.03297; 68.86913; 56.74418
 69.23077; 69.50445; 54.41859
 63.73626; 68.86913; 56.74418
 64.83516; 68.23380; 59.06976
 68.13187; 69.50445; 54.41859
 57.14286; 71.41042; 47.44185
 72.52747; 69.50445; 54.41859
 40.65934; 78.90724; 21.86046
 60.43956; 69.50445; 54.41859
 59.34066; 68.23380; 59.06976
 17.58242; 73.31639; 40.46511
 62.63736; 69.50445; 54.41859
 65.93407; 69.50445; 54.41859
 93.40659; 70.77509; 49.76744
 70.32967; 69.50445; 54.41859
 95.60439; 75.85769; 31.16278
 37.36264; 72.17281; 44.65116
 71.42857; 68.23380; 59.06976
 79.12088; 62.77002; 33.95349
 25.27472; 61.37230; 33.95349
 78.02197; 62.51588; 33.95349
 80.21978; 63.27827; 34.41860
 43.95604; 64.29479; 38.13953
 58.24176; 59.97459; 37.20930
 58.24176; 63.53240; 41.86046
 58.24176; 59.33926; 37.20930
 79.12088; 61.88056; 37.20930
 58.24176; 74.33291; 81.39534
 58.24176; 60.48285; 37.20930
 78.02197; 61.62643; 37.20930
 58.24176; 64.54892; 45.58139
 76.92308; 64.29479; 44.65116
 58.24176; 63.40533; 41.39534
 58.24176; 63.15121; 40.46511
 67.03297; 60.60991; 34.88372
 69.23077; 61.24523; 32.55813
 63.73626; 60.60991; 34.88372
 64.83516; 59.97459; 37.20930
 73.62637; 67.97967;  8.37209
 68.13187; 61.24523; 32.55813
 57.14286; 63.15121; 25.58139
 72.52747; 61.24523; 32.55813
 40.65934; 70.64803; 10.23256
 39.56044; 71.79161; 14.41860
 60.43956; 61.24523; 32.55813
 59.34066; 59.97459; 37.20930
 76.92308; 72.17281; 15.81395
 24.17583; 65.05718; 18.60465
 62.63736; 61.24523; 32.55813
 74.72527; 70.64803; 10.23256
 65.93407; 61.24523; 32.55813
 24.17583; 69.63152;  8.37209
 70.32967; 61.24523; 32.55813
 95.60439; 67.59847;  9.30232
